4.269143e+02,8.998276e-02
4.269746e+02,7.684751e-02
4.270349e+02,5.358240e-02
4.270952e+02,2.251520e-02
4.271554e+02,-1.201778e-02
4.272157e+02,-4.513503e-02
4.272759e+02,-7.272734e-02
4.273362e+02,-9.253348e-02
4.273965e+02,-1.045984e-01
4.274567e+02,-1.106665e-01
4.275170e+02,-1.130060e-01
4.275773e+02,-1.129906e-01
4.276375e+02,-1.106426e-01
4.276978e+02,-1.048010e-01
4.277581e+02,-9.422191e-02
4.278183e+02,-7.839354e-02
4.278786e+02,-5.813384e-02
4.279388e+02,-3.538112e-02
4.279991e+02,-1.291748e-02
4.280594e+02,6.439594e-03
4.281196e+02,2.040994e-02
4.281799e+02,2.752097e-02
4.282402e+02,2.750296e-02
4.283004e+02,2.105081e-02
4.283607e+02,9.648291e-03
4.284210e+02,-4.826095e-03
4.284812e+02,-1.991445e-02
4.285415e+02,-3.267354e-02
4.286017e+02,-4.024618e-02
4.286620e+02,-4.049301e-02
4.287223e+02,-3.333459e-02
4.287826e+02,-2.101375e-02
4.288428e+02,-7.367820e-03
4.289031e+02,3.988579e-03
4.289633e+02,1.073671e-02
4.290236e+02,1.178714e-02
4.290839e+02,7.037525e-03
4.291441e+02,-3.246009e-03
4.292044e+02,-1.873786e-02
4.292647e+02,-3.918618e-02
4.293249e+02,-6.416617e-02
4.293852e+02,-9.270436e-02
4.294455e+02,-1.230912e-01
4.295057e+02,-1.524384e-01
4.295660e+02,-1.768690e-01
4.296263e+02,-1.922628e-01
4.296865e+02,-1.948495e-01
4.297468e+02,-1.828890e-01
4.298070e+02,-1.576926e-01
4.298673e+02,-1.240627e-01
4.299276e+02,-8.875573e-02
4.299879e+02,-5.851135e-02
4.300481e+02,-3.833988e-02
4.301084e+02,-2.998847e-02
4.301686e+02,-3.226811e-02
4.302289e+02,-4.173567e-02
4.302892e+02,-5.409400e-02
4.303494e+02,-6.467502e-02
4.304097e+02,-6.947125e-02
4.304700e+02,-6.620071e-02
4.305302e+02,-5.482797e-02
4.305905e+02,-3.804239e-02
4.306508e+02,-2.049729e-02
4.307110e+02,-8.275596e-03
4.307713e+02,-6.937791e-03
4.308315e+02,-1.998784e-02
4.308918e+02,-4.678837e-02
4.309521e+02,-8.099566e-02
4.310123e+02,-1.106644e-01
4.310726e+02,-1.230714e-01
4.311329e+02,-1.134960e-01
4.311931e+02,-8.751854e-02
4.312534e+02,-5.600826e-02
4.313137e+02,-2.787057e-02
4.313739e+02,-8.431708e-03
4.314342e+02,8.968035e-04
4.314944e+02,1.515774e-03
4.315547e+02,-3.185886e-03
4.316150e+02,-8.766168e-03
4.316753e+02,-1.110343e-02
4.317355e+02,-7.714981e-03
4.317958e+02,9.260891e-04
4.318560e+02,1.188081e-02
4.319163e+02,2.116031e-02
4.319766e+02,2.566686e-02
4.320368e+02,2.366127e-02
4.320971e+02,1.485518e-02
4.321574e+02,-2.783250e-06
4.322176e+02,-1.929280e-02
4.322779e+02,-4.065857e-02
4.323382e+02,-6.125247e-02
4.323984e+02,-7.775658e-02
4.324587e+02,-8.729608e-02
4.325190e+02,-8.828969e-02
4.325792e+02,-8.082952e-02
4.326395e+02,-6.664759e-02
4.326997e+02,-4.847892e-02
4.327600e+02,-2.944187e-02
4.328203e+02,-1.202926e-02
4.328806e+02,2.130234e-03
4.329408e+02,1.253877e-02
4.330011e+02,1.966174e-02
4.330613e+02,2.433474e-02
4.331216e+02,2.693045e-02
4.331819e+02,2.679661e-02
4.332421e+02,2.215734e-02
4.333024e+02,1.077312e-02
4.333627e+02,-9.061205e-03
4.334229e+02,-3.760071e-02
4.334832e+02,-7.291608e-02
4.335435e+02,-1.106877e-01
4.336037e+02,-1.441654e-01
4.336640e+02,-1.664066e-01
4.337242e+02,-1.727832e-01
4.337845e+02,-1.636174e-01
4.338448e+02,-1.438283e-01
4.339050e+02,-1.205733e-01
4.339653e+02,-1.002214e-01
4.340256e+02,-8.658731e-02
4.340858e+02,-8.150566e-02
4.341461e+02,-8.507382e-02
4.342064e+02,-9.619402e-02
